3465036 4.937E-006 1.12E-002 251 2.15 -121.710327 37.699050
3465848 6.474E-006 1.13E-002 250 2.08 -121.710327 37.699050
3466663 4.434E-006 1.10E-002 254 1.96 -121.710327 37.699050
3467474 4.350E-006 1.12E-002 251 1.44 -121.710327 37.699050
3468286 4.454E-006 1.11E-002 252 1.05 -121.710327 37.699050
3469097 4.388E-006 1.10E-002 241 0.71 -121.710327 37.699050
3469908 4.188E-006 1.12E-002 231 0.83 -121.710327 37.699050
3470719 4.023E-006 1.11E-002 213 0.92 -121.710327 37.699050
3471530 3.261E-006 1.11E-002 225 0.98 -121.710327 37.699050
3472342 3.675E-006 1.09E-002 253 0.70 -121.710327 37.699050
3473153 3.896E-006 1.10E-002 265 0.54 -121.710327 37.699050
3473964 3.557E-006 1.09E-002 274 0.54 -121.710327 37.699050
3474775 3.949E-006 1.12E-002 283 0.67 -121.710327 37.699050
3475586 3.643E-006 1.11E-002 300 0.57 -121.710327 37.699050
3476398 3.615E-006 1.10E-002 225 0.73 -121.710327 37.699050
3477209 3.656E-006 1.12E-002 276 0.98 -121.710327 37.699050
3478020 3.456E-006 1.12E-002 261 0.86 -121.710327 37.699050
3478825 3.489E-006 1.12E-002 200 0.40 -121.710327 37.699050
3479645 3.472E-006 1.11E-002 220 0.71 -121.710327 37.699050
3480456 3.461E-006 1.12E-002 209 0.67 -121.710327 37.699050
3481268 3.311E-006 1.12E-002 211 0.60 -121.710327 37.699050
3482068 3.210E-006 1.11E-002 198 0.94 -121.710327 37.699050
3482879 3.268E-006 1.11E-002 193 0.85 -121.710327 37.699050
3483690 3.197E-006 1.12E-002 200 1.04 -121.710327 37.699050
3484501 4.554E-006 1.13E-002 202 1.25 -121.710327 37.699050
3485317 4.964E-006 1.09E-002 215 1.55 -121.710327 37.699050
3486132 4.917E-006 1.10E-002 209 1.64 -121.710327 37.699050
3486942 5.937E-006 1.09E-002 206 1.98 -121.710327 37.699050
3487768 6.230E-006 1.12E-002 214 1.89 -121.710327 37.699050
3488588 7.694E-006 1.09E-002 203 2.42 -121.710327 37.699050
3489606 1.108E-005 1.11E-002 210 2.14 -121.710327 37.699050
3490411 9.614E-006 1.09E-002 213 2.15 -121.710327 37.699050
3491236 6.462E-006 1.09E-002 206 1.84 -121.710327 37.699050
3491845 7.377E-006 1.14E-002 209 1.82 -121.710327 37.699050
3492655 5.933E-005 1.04E-002 191 2.01 -121.710327 37.699050
3493663 8.509E-005 1.05E-002 161 1.84 -121.710327 37.699050
3494494 5.448E-005 1.09E-002 152 1.20 -121.710327 37.699050
3495304 3.441E-005 1.15E-002 122 0.98 -121.710327 37.699050
3496124 1.798E-005 1.15E-002 188 1.04 -121.710327 37.699050
3496936 5.544E-006 1.15E-002 197 0.93 -121.710327 37.699050
3497747 6.944E-006 1.10E-002 178 1.26 -121.710327 37.699050
3498558 5.931E-006 1.07E-002 219 1.82 -121.710327 37.699050
3499369 8.098E-006 1.09E-002 206 3.07 -121.710327 37.699050
3500181 5.107E-006 1.21E-002 204 2.89 -121.710327 37.699050
3500992 4.217E-006 1.10E-002 205 2.58 -121.710327 37.699050
3501803 3.729E-006 1.20E-002 193 2.75 -121.710327 37.699050
3502614 2.183E-006 1.13E-002 190 2.65 -121.710327 37.699050
3503425 2.489E-006 1.08E-002 188 1.99 -121.710327 37.699050
3504237 2.105E-006 1.08E-002 192 2.90 -121.710327 37.699050
3505251 1.867E-006 1.08E-002 197 2.92 -121.710327 37.699050
3505859 2.330E-006 1.13E-002 199 2.62 -121.710327 37.699050
3510118 3.284E-006 1.15E-002 266 1.97 -121.710327 37.699050
3510929 4.631E-006 1.01E-002 213 1.23 -121.710327 37.699050
3511947 2.096E-006 9.39E-003 207 1.89 -121.710327 37.699050
3512353 1.669E-006 1.15E-002 230 2.38 -121.710327 37.699050
3513164 2.863E-006 1.07E-002 220 2.29 -121.710327 37.699050
3513980 1.854E-006 1.06E-002 207 2.55 -121.710327 37.699050
3514994 1.591E-006 1.04E-002 252 2.55 -121.710327 37.699050
3515602 1.731E-006 1.07E-002 245 1.80 -121.710327 37.699050
3516413 1.722E-006 1.09E-002 225 1.50 -121.710327 37.699050
3517225 1.814E-006 1.12E-002 223 0.92 -121.710327 37.699050
3518239 1.737E-006 1.05E-002 242 0.74 -121.710327 37.699050
3519050 1.809E-006 1.13E-002 225 0.92 -121.710327 37.699050
3520267 1.824E-006 9.77E-003 335 0.50 -121.710327 37.699050
3525945 2.377E-006 1.12E-002 230 0.36 -121.710327 37.699050
3526751 1.794E-006 1.11E-002 247 1.19 -121.710327 37.699050
3527156 1.574E-006 1.09E-002 243 1.63 -121.710327 37.699050
3527967 1.689E-006 1.09E-002 224 1.90 -121.710327 37.699050
3528779 1.697E-006 1.03E-002 235 1.98 -121.710327 37.699050
3529590 1.794E-006 1.03E-002 249 1.50 -121.710327 37.699050
3530401 1.914E-006 1.10E-002 251 1.97 -121.710327 37.699050
3531212 2.244E-006 1.12E-002 239 2.25 -121.710327 37.699050
3532028 4.524E-006 1.11E-002 233 1.75 -121.710327 37.699050
3532838 5.413E-006 1.09E-002 247 1.14 -121.710327 37.699050
3533653 2.890E-006 1.08E-002 238 0.92 -121.710327 37.699050
3534463 2.031E-006 1.18E-002 252 0.63 -121.710327 37.699050
3535275 2.464E-006 1.12E-002 245 0.69 -121.710327 37.699050
3536086 3.169E-006 1.10E-002 240 0.62 -121.710327 37.699050
3536891 5.712E-006 1.12E-002 352 0.20 -121.710327 37.699050
3537707 6.342E-006 1.12E-002 192 0.42 -121.710327 37.699050
3538518 6.184E-006 1.11E-002 162 0.54 -121.710327 37.699050
3539531 4.178E-006 1.08E-002 173 0.67 -121.710327 37.699050
3540139 3.972E-006 1.09E-002 208 1.13 -121.710327 37.699050
3540951 3.473E-006 1.11E-002 209 2.61 -121.710327 37.699050
3541762 3.885E-006 1.12E-002 207 2.69 -121.710327 37.699050
3542573 3.507E-006 1.12E-002 181 2.10 -121.710327 37.699050
3543587 3.982E-006 1.12E-002 184 2.44 -121.710327 37.699050
3544398 4.345E-006 1.10E-002 185 2.34 -121.710327 37.699050
3545007 3.521E-006 1.09E-002 192 2.41 -121.710327 37.699050
3546021 3.439E-006 1.10E-002 195 3.18 -121.710327 37.699050
3546832 3.315E-006 1.12E-002 194 2.75 -121.710327 37.699050
3547643 3.453E-006 1.10E-002 190 2.79 -121.710327 37.699050
3548454 3.138E-006 1.12E-002 177 3.00 -121.710327 37.699050
3549468 2.998E-006 1.13E-002 196 1.70 -121.710327 37.699050
3550279 3.089E-006 1.10E-002 166 1.50 -121.710327 37.699050
3550888 3.312E-006 1.09E-002 181 1.67 -121.710327 37.699050
3551699 9.840E-006 1.15E-002 183 1.80 -121.710327 37.699050
3552915 6.514E-006 1.12E-002 193 2.28 -121.710327 37.699050
3555758 4.994E-006 1.08E-002 173 2.64 -121.710327 37.699050
3556564 3.544E-006 1.09E-002 185 2.81 -121.710327 37.699050
3557375 4.039E-006 1.10E-002 196 2.93 -121.710327 37.699050
3558186 4.188E-006 1.12E-002 208 2.89 -121.710327 37.699050
3558997 4.146E-006 1.12E-002 168 2.20 -121.710327 37.699050
3559809 3.643E-006 1.12E-002 176 2.35 -121.710327 37.699050
3560620 3.236E-006 1.09E-002 206 2.02 -121.710327 37.699050
3561431 3.911E-006 1.09E-002 172 1.59 -121.710325 37.699050
3562242 4.027E-006 1.10E-002 174 2.23 -121.710325 37.699050
3563053 3.533E-006 1.11E-002 193 1.69 -121.710325 37.699050
3564067 3.247E-006 1.09E-002 188 1.62 -121.710325 37.699050
3564879 5.188E-006 1.11E-002 191 2.59 -121.710325 37.699050
3565689 1.248E-005 1.14E-002 196 1.97 -121.710325 37.699050
3566504 1.473E-005 1.09E-002 199 2.65 -121.710325 37.699050
3567310 1.350E-005 1.17E-002 200 2.37 -121.710325 37.699050
3568121 1.218E-005 1.12E-002 197 1.77 -121.710325 37.699050
3568937 1.336E-005 1.12E-002 184 2.16 -121.710325 37.699050
3569752 1.165E-005 1.11E-002 181 1.84 -121.710325 37.699050
3570558 6.279E-006 1.08E-002 179 2.21 -121.710325 37.699050
3571369 4.879E-006 1.12E-002 184 1.30 -121.710325 37.699050
3572180 1.922E-006 1.09E-002 180 1.64 -121.710325 37.699050
3572991 1.674E-006 1.05E-002 198 2.11 -121.710325 37.699050
3573803 2.113E-006 1.09E-002 210 1.38 -121.710325 37.699050
3574614 2.537E-006 1.07E-002 174 3.65 -121.710325 37.699050
3575425 2.774E-006 1.05E-002 178 3.52 -121.710325 37.699050
3576236 1.804E-006 1.09E-002 189 3.66 -121.710325 37.699050
3577047 2.244E-006 1.02E-002 177 3.88 -121.710325 37.699052
3577859 1.867E-006 1.08E-002 162 2.78 -121.710325 37.699052
3578670 1.746E-006 1.07E-002 136 2.31 -121.710327 37.699052
3579481 1.755E-006 1.07E-002 197 3.74 -121.710327 37.699052
3580292 1.828E-006 1.07E-002 172 3.73 -121.710328 37.699053
3581103 1.796E-006 1.12E-002 211 4.02 -121.710328 37.699053
3581915 2.102E-006 1.09E-002 217 3.66 -121.710330 37.699055
3582726 2.903E-006 1.06E-002 229 3.28 -121.710328 37.699055
3583541 2.079E-006 1.08E-002 213 2.39 -121.710328 37.699055
3584353 1.768E-006 1.11E-002 213 2.54 -121.710330 37.699055
3585164 1.666E-006 1.09E-002 208 2.20 -121.710330 37.699055
3585975 1.732E-006 1.08E-002 209 2.80 -121.710328 37.699055
3586786 1.719E-006 1.08E-002 209 2.79 -121.710328 37.699055
3587597 1.712E-006 1.11E-002 228 2.20 -121.710330 37.699055
3588409 1.691E-006 1.11E-002 236 1.95 -121.710330 37.699055
3591248 2.533E-006 1.08E-002 208 2.25 -121.710330 37.699055
3591648 4.904E-006 1.16E-002 206 2.32 -121.710325 37.699055
3592657 5.402E-006 1.15E-002 228 3.32 -121.710327 37.699055
3593471 2.478E-006 1.13E-002 234 2.95 -121.710327 37.699055
3594079 3.584E-006 1.13E-002 214 2.57 -121.710327 37.699055
3594899 5.212E-006 1.14E-002 209 2.71 -121.710327 37.699057
3595913 2.535E-006 1.08E-002 207 3.85 -121.710327 37.699057
3596725 1.852E-006 1.06E-002 210 3.62 -121.710327 37.699055
3597536 1.800E-006 1.08E-002 222 3.35 -121.710327 37.699055
3598347 1.765E-006 1.13E-002 218 2.85 -121.710327 37.699055
3600781 1.788E-006 1.10E-002 210 2.37 -121.710322 37.699055
3601592 2.788E-006 1.13E-002 214 1.84 -121.710322 37.699053
3602403 3.237E-006 1.17E-002 205 1.85 -121.710322 37.699053
3603214 3.751E-006 1.10E-002 217 1.74 -121.710322 37.699053
3604024 2.966E-006 1.13E-002 216 1.57 -121.710322 37.699053
3604834 2.413E-006 1.15E-002 207 1.50 -121.710322 37.699053
3605645 2.169E-006 1.08E-002 198 1.28 -121.710322 37.699053
3606456 1.865E-006 1.12E-002 219 1.11 -121.710322 37.699053
3607268 1.838E-006 1.11E-002 243 1.53 -121.710322 37.699053
3608079 1.805E-006 1.13E-002 233 1.62 -121.710323 37.699055
3608890 1.888E-006 1.14E-002 241 1.72 -121.710323 37.699053
3609701 1.798E-006 1.14E-002 216 1.67 -121.710323 37.699053
3610512 1.793E-006 1.15E-002 202 1.86 -121.710323 37.699053
3611324 3.141E-006 1.14E-002 205 2.29 -121.710323 37.699053
3612145 4.773E-006 1.17E-002 220 2.06 -121.710323 37.699053
3612959 3.641E-006 1.16E-002 240 2.65 -121.710322 37.699053
3613774 3.400E-006 1.16E-002 219 1.80 -121.710322 37.699053
3614584 2.497E-006 1.14E-002 218 1.87 -121.710322 37.699053
3615395 2.914E-006 1.14E-002 203 2.26 -121.710322 37.699053
3616201 2.024E-006 1.14E-002 219 1.17 -121.710322 37.699053
3617012 1.842E-006 1.14E-002 224 2.01 -121.710322 37.699055
3617823 1.789E-006 1.11E-002 217 1.66 -121.710323 37.699055
3618634 1.773E-006 1.14E-002 227 1.28 -121.710323 37.699055
3619445 2.240E-006 1.16E-002 252 1.69 -121.710323 37.699055
3620257 2.090E-006 1.12E-002 230 1.65 -121.710323 37.699055
3621068 3.893E-006 1.15E-002 225 0.92 -121.710323 37.699055
3621883 2.113E-006 1.12E-002 215 1.08 -121.710323 37.699055
3622897 1.788E-006 1.12E-002 179 1.55 -121.710323 37.699055
3623709 1.813E-006 1.17E-002 205 1.15 -121.710323 37.699055
3624520 1.758E-006 1.12E-002 211 1.22 -121.710323 37.699055
3625331 2.057E-006 1.14E-002 220 1.26 -121.710323 37.699055
3626142 3.322E-006 1.13E-002 231 0.94 -121.710323 37.699055
3626958 2.617E-006 1.17E-002 218 1.52 -121.710323 37.699055
3627763 2.632E-006 1.17E-002 225 1.46 -121.710323 37.699055
3628579 2.305E-006 1.15E-002 239 1.71 -121.710323 37.699055
3629390 3.815E-006 1.17E-002 222 1.17 -121.710323 37.699055
3630196 2.784E-006 1.20E-002 232 1.23 -121.710323 37.699055
3631001 3.277E-006 1.14E-002 251 1.32 -121.710323 37.699055
3631817 5.877E-006 1.14E-002 278 0.67 -121.710323 37.699055
3632625 5.205E-006 1.13E-002 233 1.21 -121.710323 37.699055
3633456 3.214E-006 1.13E-002 243 1.18 -121.710323 37.699055
3634377 3.902E-006 1.16E-002 218 1.46 -121.710323 37.699055
3656277 7.287E-006 1.16E-002 206 1.55 -121.710323 37.699055
3657286 2.855E-006 1.15E-002 195 1.83 -121.710323 37.699055
